Datum;Von;bis;MW;Onshore MW;Offshore MW
29.08.19;06:15;06:30;1339,89;1231;108,88
29.08.19;06:30;06:45;1369,78;1243,8;125,98
29.08.19;06:45;07:00;1393,54;1250,46;143,08
29.08.19;07:00;07:15;1409,31;1249,11;160,21
29.08.19;07:15;07:30;1394,16;1219,68;174,49
29.08.19;07:30;07:45;1377,79;1188,96;188,83
29.08.19;07:45;08:00;1311,31;1108,06;203,25
29.08.19;08:00;08:15;1249,55;1031,79;217,76
29.08.19;08:15;08:30;1134,54;914,89;219,65
29.08.19;08:30;08:45;1024,03;802,45;221,58
29.08.19;08:45;09:00;902,57;679,04;223,52
29.08.19;09:00;09:15;792,67;567,18;225,49
29.08.19;09:15;09:30;760,13;545,46;214,67
29.08.19;09:30;09:45;734,08;530,2;203,88
29.08.19;09:45;10:00;749,25;556,12;193,13
29.08.19;10:00;10:15;760,82;578,41;182,41
29.08.19;10:15;10:30;780,26;590,75;189,51
29.08.19;10:30;10:45;800,33;603,73;196,6
29.08.19;10:45;11:00;831,42;627,72;203,71
29.08.19;11:00;11:15;861,5;650,69;210,81
29.08.19;11:15;11:30;905,5;699,44;206,06
29.08.19;11:30;11:45;950,6;749,28;201,31
29.08.19;11:45;12:00;995,91;799,34;196,57
29.08.19;12:00;12:15;1042,88;851,05;191,84
29.08.19;12:15;12:30;1089,6;887,72;201,88
29.08.19;12:30;12:45;1135,52;923,6;211,92
29.08.19;12:45;13:00;1182,16;960,2;221,96
29.08.19;13:00;13:15;1230,56;998,56;232
29.08.19;13:15;13:30;1254,97;1022,67;232,3
29.08.19;13:30;13:45;1279,28;1046,68;232,6
29.08.19;13:45;14:00;1302,46;1069,56;232,9
29.08.19;14:00;14:15;1325,7;1092,49;233,21
29.08.19;14:15;14:30;1329,66;1096,96;232,7
29.08.19;14:30;14:45;1333,17;1100,96;232,21
29.08.19;14:45;15:00;1339,72;1107,98;231,74
29.08.19;15:00;15:15;1346,94;1115,64;231,31
29.08.19;15:15;15:30;1326,9;1093,94;232,96
29.08.19;15:30;15:45;1307,65;1073,01;234,63
29.08.19;15:45;16:00;1288,5;1052,18;236,32
29.08.19;16:00;16:15;1269,16;1031,11;238,04
29.08.19;16:15;16:30;1251,58;1010,45;241,13
29.08.19;16:30;16:45;1234,64;990,42;244,22
29.08.19;16:45;17:00;1218,22;970,91;247,31
29.08.19;17:00;17:15;1200,92;950,51;250,4
29.08.19;17:15;17:30;1184,2;935,86;248,34
29.08.19;17:30;17:45;1167,68;921,38;246,29
29.08.19;17:45;18:00;1152,73;908,48;244,25
29.08.19;18:00;18:15;1138,5;896,29;242,21
29.08.19;18:15;18:30;1136,31;894,24;242,08
29.08.19;18:30;18:45;1135,07;893,11;241,96
29.08.19;18:45;19:00;1131,15;889,26;241,88
29.08.19;19:00;19:15;1125,98;884,14;241,84
29.08.19;19:15;19:30;1126,8;889,46;237,34
29.08.19;19:30;19:45;1129,4;896,54;232,86
29.08.19;19:45;20:00;1132,53;904,16;228,37
29.08.19;20:00;20:15;1139,42;915,53;223,89
29.08.19;20:15;20:30;1118,26;895,75;222,51
29.08.19;20:30;20:45;1098,31;877,17;221,14
29.08.19;20:45;21:00;1082,72;862,94;219,78
29.08.19;21:00;21:15;1068,84;850,42;218,42
29.08.19;21:15;21:30;1057,08;841,7;215,38
29.08.19;21:30;21:45;1047,64;835,3;212,35
29.08.19;21:45;22:00;1038,77;829,46;209,31
29.08.19;22:00;22:15;1003,51;797,23;206,28
29.08.19;22:15;22:30;987,9;785,11;202,79
29.08.19;22:30;22:45;971,35;772,04;199,31
29.08.19;22:45;23:00;951;755,18;195,82
29.08.19;23:00;23:15;937,57;745,23;192,34
29.08.19;23:15;23:30;894,02;705,69;188,33
29.08.19;23:30;23:45;851,56;667,25;184,31
29.08.19;23:45;00:00;808,12;627,83;180,29
30.08.19;00:00;00:15;1172,08;971,24;200,84
30.08.19;00:15;00:30;1137,79;944,79;192,99
30.08.19;00:30;00:45;1100,96;915,82;185,14
30.08.19;00:45;01:00;1061,48;884,19;177,3
30.08.19;01:00;01:15;1019,33;849,88;169,45
30.08.19;01:15;01:30;996,54;830,55;165,99
30.08.19;01:30;01:45;973,78;811,24;162,54
30.08.19;01:45;02:00;951,94;792,85;159,09
30.08.19;02:00;02:15;952,66;797,01;155,65
30.08.19;02:15;02:30;901,69;755,04;146,65
30.08.19;02:30;02:45;853,59;715,94;137,65
30.08.19;02:45;03:00;807,24;678,57;128,67
30.08.19;03:00;03:15;755,02;635,31;119,7
30.08.19;03:15;03:30;708,08;595,48;112,6
30.08.19;03:30;03:45;659,4;553,9;105,5
30.08.19;03:45;04:00;616,54;518,13;98,41
30.08.19;04:00;04:15;577,26;485,94;91,32
30.08.19;04:15;04:30;545,14;460,64;84,5
30.08.19;04:30;04:45;516,97;439,28;77,69
30.08.19;04:45;05:00;491,21;420,33;70,88
30.08.19;05:00;05:15;464,02;399,94;64,08
30.08.19;05:15;05:30;430,18;370,31;59,87
30.08.19;05:30;05:45;398,84;343,15;55,68
30.08.19;05:45;06:00;368,86;317,35;51,52
30.08.19;06:00;06:15;353,3;305,93;47,36
30.08.19;06:15;06:30;337,37;291,71;45,66
30.08.19;06:30;06:45;320,8;276,84;43,95
30.08.19;06:45;07:00;299,94;257,69;42,25
30.08.19;07:00;07:15;270,76;230,21;40,55
30.08.19;07:15;07:30;236,48;196,75;39,73
30.08.19;07:30;07:45;202,44;163,52;38,91
30.08.19;07:45;08:00;168,34;130,24;38,1
30.08.19;08:00;08:15;134,47;97,19;37,28
30.08.19;08:15;08:30;109,39;73,64;35,75
30.08.19;08:30;08:45;87,26;53,05;34,21
30.08.19;08:45;09:00;67,74;35,06;32,68
30.08.19;09:00;09:15;59,48;28,34;31,14
30.08.19;09:15;09:30;57,16;26,91;30,24
30.08.19;09:30;09:45;54,83;25,49;29,34
30.08.19;09:45;10:00;54,58;26,14;28,44
30.08.19;10:00;10:15;56,45;28,91;27,53
30.08.19;10:15;10:30;57,18;29,29;27,89
30.08.19;10:30;10:45;61,87;33,61;28,26
30.08.19;10:45;11:00;70,14;41,52;28,62
30.08.19;11:00;11:15;78,5;49,51;28,99
30.08.19;11:15;11:30;91,92;62,61;29,31
30.08.19;11:30;11:45;105,76;76,13;29,63
30.08.19;11:45;12:00;118,8;88,84;29,96
30.08.19;12:00;12:15;131,04;100,76;30,29
30.08.19;12:15;12:30;141,39;112,22;29,17
30.08.19;12:30;12:45;151,58;123,53;28,05
30.08.19;12:45;13:00;161,25;134,31;26,94
30.08.19;13:00;13:15;172,36;146,54;25,83
30.08.19;13:15;13:30;181,16;155,79;25,37
30.08.19;13:30;13:45;190,08;165,17;24,91
30.08.19;13:45;14:00;198,54;174,08;24,46
30.08.19;14:00;14:15;207,48;183,48;24
30.08.19;14:15;14:30;207,5;184,87;22,62
30.08.19;14:30;14:45;208,03;186,78;21,25
30.08.19;14:45;15:00;211,19;191,32;19,87
30.08.19;15:00;15:15;217,02;198,52;18,49
30.08.19;15:15;15:30;221,9;204,17;17,72
30.08.19;15:30;15:45;227,79;210,83;16,95
30.08.19;15:45;16:00;232,78;216,59;16,19
30.08.19;16:00;16:15;238,01;222,59;15,42
30.08.19;16:15;16:30;235,17;221,17;14
30.08.19;16:30;16:45;232,97;220,39;12,58
30.08.19;16:45;17:00;232,19;221,03;11,16
30.08.19;17:00;17:15;230,42;220,68;9,75
30.08.19;17:15;17:30;241,7;232,16;9,54
30.08.19;17:30;17:45;252,44;243,12;9,32
30.08.19;17:45;18:00;265,86;256,76;9,11
30.08.19;18:00;18:15;280,73;271,84;8,89
30.08.19;18:15;18:30;310,13;301,25;8,88
30.08.19;18:30;18:45;340,98;332,12;8,86
30.08.19;18:45;19:00;369,01;360,16;8,85
30.08.19;19:00;19:15;394,21;385,37;8,84
30.08.19;19:15;19:30;446,36;436,96;9,4
30.08.19;19:30;19:45;502,53;492,57;9,96
30.08.19;19:45;20:00;580,21;569,68;10,53
30.08.19;20:00;20:15;667,71;656,6;11,11
30.08.19;20:15;20:30;744,58;731,2;13,38
30.08.19;20:30;20:45;828,68;813,03;15,65
30.08.19;20:45;21:00;962,35;944,42;17,93
30.08.19;21:00;21:15;1108,06;1087,86;20,2
30.08.19;21:15;21:30;1137,1;1114;23,09
30.08.19;21:30;21:45;1167,2;1141,21;25,99
30.08.19;21:45;22:00;1177,15;1148,27;28,88
30.08.19;22:00;22:15;1194,58;1162,8;31,78
30.08.19;22:15;22:30;1191,24;1156,71;34,53
30.08.19;22:30;22:45;1186,84;1149,56;37,28
30.08.19;22:45;23:00;1186,66;1146,63;40,03
30.08.19;23:00;23:15;1194,64;1151,86;42,79
30.08.19;23:15;23:30;1180,04;1133,53;46,51
30.08.19;23:30;23:45;1166,88;1116,64;50,24
30.08.19;23:45;00:00;1137,47;1083,5;53,97
31.08.19;00:00;00:15;1167,71;1052,11;115,6
31.08.19;00:15;00:30;1156,23;1035,13;121,1
31.08.19;00:30;00:45;1141,98;1015,38;126,6
31.08.19;00:45;01:00;1119,76;987,65;132,1
31.08.19;01:00;01:15;1099,2;961,6;137,61
31.08.19;01:15;01:30;1067,48;930,97;136,51
31.08.19;01:30;01:45;1035,29;899,87;135,42
31.08.19;01:45;02:00;1009,35;875,03;134,32
31.08.19;02:00;02:15;1006,6;873,38;133,22
31.08.19;02:15;02:30;994,99;864,58;130,41
31.08.19;02:30;02:45;984,31;856,71;127,6
31.08.19;02:45;03:00;979,17;854,39;124,78
31.08.19;03:00;03:15;970,74;848,77;121,97
31.08.19;03:15;03:30;964,93;844,97;119,96
31.08.19;03:30;03:45;958,88;840,94;117,95
31.08.19;03:45;04:00;975,93;859,99;115,94
31.08.19;04:00;04:15;995,4;881,47;113,93
31.08.19;04:15;04:30;1011,38;899,93;111,45
31.08.19;04:30;04:45;1026,52;917,55;108,98
31.08.19;04:45;05:00;1039,61;933,11;106,5
31.08.19;05:00;05:15;1052,52;948,5;104,02
31.08.19;05:15;05:30;1068,72;961,82;106,9
31.08.19;05:30;05:45;1086,66;976,88;109,78
31.08.19;05:45;06:00;1110,29;997,62;112,67
31.08.19;06:00;06:15;1118,47;1002,91;115,56
31.08.19;06:15;06:30;1153,53;1035,1;118,43
31.08.19;06:30;06:45;1187,48;1066,17;121,3
31.08.19;06:45;07:00;1211,98;1087,8;124,18
31.08.19;07:00;07:15;1229,05;1101,99;127,06
31.08.19;07:15;07:30;1217,74;1087,78;129,96
31.08.19;07:30;07:45;1205,44;1072,56;132,88
31.08.19;07:45;08:00;1152,1;1016,31;135,79
31.08.19;08:00;08:15;1098,6;959,89;138,71
31.08.19;08:15;08:30;927,69;788,99;138,7
31.08.19;08:30;08:45;770,15;631,46;138,69
31.08.19;08:45;09:00;561,9;423,22;138,68
31.08.19;09:00;09:15;393,22;254,54;138,68
31.08.19;09:15;09:30;332,45;197,04;135,41
31.08.19;09:30;09:45;281,75;149,6;132,15
31.08.19;09:45;10:00;327,45;198,56;128,89
31.08.19;10:00;10:15;365,8;240,16;125,64
31.08.19;10:15;10:30;443,82;319,31;124,51
31.08.19;10:30;10:45;527,73;404,35;123,38
31.08.19;10:45;11:00;592,01;469,76;122,25
31.08.19;11:00;11:15;661,14;540,01;121,12
31.08.19;11:15;11:30;751,25;626,05;125,19
31.08.19;11:30;11:45;844,52;715,26;129,26
31.08.19;11:45;12:00;948,49;815,15;133,34
31.08.19;12:00;12:15;1057,28;919,87;137,41
31.08.19;12:15;12:30;1132,34;994,28;138,06
31.08.19;12:30;12:45;1200,19;1061,48;138,71
31.08.19;12:45;13:00;1277,45;1138,09;139,36
31.08.19;13:00;13:15;1356,02;1216;140,03
31.08.19;13:15;13:30;1431,6;1286,18;145,43
31.08.19;13:30;13:45;1508,21;1357,38;150,83
31.08.19;13:45;14:00;1577,85;1421,61;156,24
31.08.19;14:00;14:15;1644,72;1483,07;161,65
31.08.19;14:15;14:30;1695,57;1519,81;175,76
31.08.19;14:30;14:45;1748,02;1558,14;189,89
31.08.19;14:45;15:00;1771,77;1567,75;204,02
31.08.19;15:00;15:15;1796,28;1578,1;218,17
31.08.19;15:15;15:30;1841,18;1605,2;235,98
31.08.19;15:30;15:45;1886,38;1632,58;253,8
31.08.19;15:45;16:00;1916,42;1644,79;271,63
31.08.19;16:00;16:15;1945,39;1655,92;289,47
31.08.19;16:15;16:30;1992,49;1678,36;314,13
31.08.19;16:30;16:45;2039,43;1700,64;338,79
31.08.19;16:45;17:00;2099,5;1736,06;363,44
31.08.19;17:00;17:15;2158,92;1770,82;388,11
31.08.19;17:15;17:30;2203;1785,19;417,81
31.08.19;17:30;17:45;2245,27;1797,73;447,54
31.08.19;17:45;18:00;2273,56;1796,26;477,29
31.08.19;18:00;18:15;2301,24;1794,2;507,04
31.08.19;18:15;18:30;2286;1764,72;521,28
31.08.19;18:30;18:45;2264,93;1729,41;535,52
31.08.19;18:45;19:00;2256,9;1707,12;549,78
31.08.19;19:00;19:15;2244,28;1680,22;564,05
31.08.19;19:15;19:30;2268,96;1693,12;575,84
31.08.19;19:30;19:45;2289,04;1701,41;587,63
31.08.19;19:45;20:00;2409,38;1809,96;599,42
31.08.19;20:00;20:15;2538,51;1927,31;611,2
31.08.19;20:15;20:30;2734,22;2121,04;613,18
31.08.19;20:30;20:45;2944,91;2329,75;615,16
31.08.19;20:45;21:00;3143,42;2526,28;617,14
31.08.19;21:00;21:15;3348,16;2729,04;619,12
31.08.19;21:15;21:30;3592,64;2963,97;628,67
31.08.19;21:30;21:45;3851,69;3213,46;638,23
31.08.19;21:45;22:00;4102,06;3454,28;647,79
31.08.19;22:00;22:15;4392,94;3735,59;657,35
31.08.19;22:15;22:30;4602,83;3930,58;672,24
31.08.19;22:30;22:45;4822,86;4135,72;687,14
31.08.19;22:45;23:00;4913,35;4211,32;702,03
31.08.19;23:00;23:15;5001,04;4284,16;716,89
31.08.19;23:15;23:30;5013,17;4287,67;725,5
31.08.19;23:30;23:45;5026,57;4292,47;734,1
31.08.19;23:45;00:00;4985,91;4243,23;742,68
01.09.19;00:00;00:15;5835,41;4913,85;921,56
01.09.19;00:15;00:30;5893,3;4961,7;931,6
01.09.19;00:30;00:45;5947,6;5005,97;941,63
01.09.19;00:45;01:00;5981,34;5029,68;951,66
01.09.19;01:00;01:15;6014,46;5052,77;961,69
01.09.19;01:15;01:30;5946,55;4984,47;962,08
01.09.19;01:30;01:45;5881,18;4918,73;962,46
01.09.19;01:45;02:00;5819,37;4856,54;962,84
01.09.19;02:00;02:15;5784,23;4821,02;963,2
01.09.19;02:15;02:30;5705,79;4747,57;958,22
01.09.19;02:30;02:45;5628,69;4675,44;953,24
01.09.19;02:45;03:00;5588,69;4640,43;948,27
01.09.19;03:00;03:15;5374,46;4431,17;943,29
01.09.19;03:15;03:30;5280,57;4344,3;936,26
01.09.19;03:30;03:45;5189,99;4260,76;929,24
01.09.19;03:45;04:00;5113,54;4191,33;922,21
01.09.19;04:00;04:15;5040,31;4125,13;915,18
01.09.19;04:15;04:30;4973,66;4064,82;908,84
01.09.19;04:30;04:45;4908,09;4005,58;902,51
01.09.19;04:45;05:00;4841,99;3945,81;896,18
01.09.19;05:00;05:15;4777,31;3887,46;889,85
01.09.19;05:15;05:30;4724,53;3840,21;884,32
01.09.19;05:30;05:45;4673,55;3794,76;878,79
01.09.19;05:45;06:00;4639,8;3766,56;873,25
01.09.19;06:00;06:15;4593,51;3725,81;867,7
01.09.19;06:15;06:30;4592,94;3730,78;862,16
01.09.19;06:30;06:45;4592,02;3735,41;856,61
01.09.19;06:45;07:00;4538,9;3687,84;851,07
01.09.19;07:00;07:15;4480,48;3634,96;845,52
01.09.19;07:15;07:30;4404,72;3566,53;838,19
01.09.19;07:30;07:45;4329,69;3498,84;830,85
01.09.19;07:45;08:00;4195,39;3371,88;823,51
01.09.19;08:00;08:15;4068,59;3252,42;816,17
01.09.19;08:15;08:30;3845,7;3063,33;782,37
01.09.19;08:30;08:45;3638,17;2889,65;748,52
01.09.19;08:45;09:00;3465,57;2750,92;714,64
01.09.19;09:00;09:15;3300,94;2620,17;680,77
01.09.19;09:15;09:30;3205,26;2552,73;652,52
01.09.19;09:30;09:45;3115,45;2491,18;624,27
01.09.19;09:45;10:00;3059,06;2463,04;596,01
01.09.19;10:00;10:15;3008,77;2441;567,77
01.09.19;10:15;10:30;3033,99;2499,07;534,92
01.09.19;10:30;10:45;3062,62;2560,57;502,05
01.09.19;10:45;11:00;3094,05;2624,87;469,19
01.09.19;11:00;11:15;3127,9;2691,56;436,34
01.09.19;11:15;11:30;3211,13;2785,94;425,19
01.09.19;11:30;11:45;3292,69;2878,66;414,03
01.09.19;11:45;12:00;3298,83;2895,97;402,86
01.09.19;12:00;12:15;3307,22;2915,54;391,69
01.09.19;12:15;12:30;3311,66;2930,94;380,72
01.09.19;12:30;12:45;3315,75;2945,99;369,76
01.09.19;12:45;13:00;3300,13;2941,31;358,82
01.09.19;13:00;13:15;3288,28;2940,38;347,9
01.09.19;13:15;13:30;3310,05;2946,01;364,04
01.09.19;13:30;13:45;3331,69;2951,45;380,24
01.09.19;13:45;14:00;3364,77;2968,3;396,48
01.09.19;14:00;14:15;3396,77;2984,1;412,67
01.09.19;14:15;14:30;3434,04;3023,75;410,29
01.09.19;14:30;14:45;3472,68;3064,78;407,9
01.09.19;14:45;15:00;3501,1;3095,61;405,49
01.09.19;15:00;15:15;3535,69;3132,61;403,08
01.09.19;15:15;15:30;3613,48;3197,7;415,78
01.09.19;15:30;15:45;3694,58;3266,1;428,48
01.09.19;15:45;16:00;3790,47;3349,3;441,17
01.09.19;16:00;16:15;3887,08;3433,24;453,84
01.09.19;16:15;16:30;3956,99;3489,29;467,7
01.09.19;16:30;16:45;4029,91;3548,34;481,57
01.09.19;16:45;17:00;4106,97;3611,52;495,45
01.09.19;17:00;17:15;4187,9;3678,55;509,34
01.09.19;17:15;17:30;4107,2;3599,04;508,16
01.09.19;17:30;17:45;4027,86;3520,88;506,99
01.09.19;17:45;18:00;3946,93;3441,12;505,81
01.09.19;18:00;18:15;3866,55;3361,91;504,64
01.09.19;18:15;18:30;3788,91;3282,04;506,87
01.09.19;18:30;18:45;3717,49;3208,39;509,1
01.09.19;18:45;19:00;3642,69;3131,36;511,33
01.09.19;19:00;19:15;3577,65;3064,09;513,57
01.09.19;19:15;19:30;3530,93;3016,54;514,38
01.09.19;19:30;19:45;3483,76;2968,55;515,21
01.09.19;19:45;20:00;3438,16;2922,13;516,03
01.09.19;20:00;20:15;3400,07;2883,22;516,86
01.09.19;20:15;20:30;3333,4;2827,78;505,63
01.09.19;20:30;20:45;3268,92;2774,51;494,4
01.09.19;20:45;21:00;3207,34;2724,16;483,18
01.09.19;21:00;21:15;3151,4;2679,43;471,97
01.09.19;21:15;21:30;3060,16;2617,1;443,06
01.09.19;21:30;21:45;2971,8;2557,63;414,17
01.09.19;21:45;22:00;2885,52;2500,26;385,26
01.09.19;22:00;22:15;2785,41;2429,08;356,33
01.09.19;22:15;22:30;2695,1;2359,12;335,98
01.09.19;22:30;22:45;2605,47;2289,84;315,63
01.09.19;22:45;23:00;2517,27;2221,99;295,28
01.09.19;23:00;23:15;2438,93;2163,98;274,95
01.09.19;23:15;23:30;2358,04;2084,72;273,32
01.09.19;23:30;23:45;2279,18;2007,47;271,7
01.09.19;23:45;00:00;2203,64;1933,54;270,1
02.09.19;00:00;00:15;3027,93;2711,02;316,9
02.09.19;00:15;00:30;2940,68;2630,56;310,11
02.09.19;00:30;00:45;2851,53;2548,22;303,32
02.09.19;00:45;01:00;2764,66;2468,14;296,53
02.09.19;01:00;01:15;2677,82;2388,09;289,74
02.09.19;01:15;01:30;2602,04;2321,12;280,92
02.09.19;01:30;01:45;2530,77;2258,65;272,12
02.09.19;01:45;02:00;2461,58;2198,26;263,32
02.09.19;02:00;02:15;2402,72;2148,19;254,53
02.09.19;02:15;02:30;2357,5;2101,29;256,21
02.09.19;02:30;02:45;2314,19;2056,29;257,9
02.09.19;02:45;03:00;2271,75;2012,16;259,59
02.09.19;03:00;03:15;2187,47;1926,19;261,28
02.09.19;03:15;03:30;2176,78;1909,45;267,33
02.09.19;03:30;03:45;2166,81;1893,42;273,38
02.09.19;03:45;04:00;2158,72;1879,27;279,45
02.09.19;04:00;04:15;2152,63;1867,1;285,52
02.09.19;04:15;04:30;2169,15;1881,34;287,81
02.09.19;04:30;04:45;2185,09;1894,99;290,1
02.09.19;04:45;05:00;2201,27;1908,88;292,39
02.09.19;05:00;05:15;2218,73;1924,05;294,68
02.09.19;05:15;05:30;2264,45;1963,84;300,62
02.09.19;05:30;05:45;2309,27;2002,71;306,55
02.09.19;05:45;06:00;2352,81;2040,32;312,49
02.09.19;06:00;06:15;2419,33;2100,91;318,43
02.09.19;06:15;06:30;2463,92;2135,66;328,26
02.09.19;06:30;06:45;2508,15;2170,04;338,1
02.09.19;06:45;07:00;2550,12;2202,18;347,95
02.09.19;07:00;07:15;2585,06;2227,27;357,79
02.09.19;07:15;07:30;2544,32;2176,35;367,97
02.09.19;07:30;07:45;2502,36;2124,21;378,15
02.09.19;07:45;08:00;2460,96;2072,63;388,33
02.09.19;08:00;08:15;2424,76;2026,26;398,5
02.09.19;08:15;08:30;2434,45;2035,34;399,11
02.09.19;08:30;08:45;2443,48;2043,77;399,71
02.09.19;08:45;09:00;2455,03;2054,71;400,32
02.09.19;09:00;09:15;2468,87;2067,94;400,93
02.09.19;09:15;09:30;2537,36;2107,14;430,22
02.09.19;09:30;09:45;2610,28;2150,77;459,51
02.09.19;09:45;10:00;2688,06;2199,26;488,81
02.09.19;10:00;10:15;2768,31;2250,21;518,1
02.09.19;10:15;10:30;2831,6;2308,19;523,41
02.09.19;10:30;10:45;2896,39;2367,66;528,73
02.09.19;10:45;11:00;2962;2427,95;534,05
02.09.19;11:00;11:15;3029,06;2489,68;539,38
02.09.19;11:15;11:30;3093,09;2542,64;550,45
02.09.19;11:30;11:45;3157,19;2595,66;561,53
02.09.19;11:45;12:00;3222,34;2649,72;572,61
02.09.19;12:00;12:15;3288,55;2704,86;583,69
02.09.19;12:15;12:30;3316,73;2723;593,72
02.09.19;12:30;12:45;3344,89;2741,13;603,76
02.09.19;12:45;13:00;3371,78;2757,99;613,79
02.09.19;13:00;13:15;3400,52;2776,7;623,82
02.09.19;13:15;13:30;3407,14;2790,29;616,85
02.09.19;13:30;13:45;3413,85;2803,97;609,87
02.09.19;13:45;14:00;3420,01;2817,11;602,9
02.09.19;14:00;14:15;3423,7;2827,78;595,92
02.09.19;14:15;14:30;3389,24;2805,24;584
02.09.19;14:30;14:45;3355,93;2783,86;572,08
02.09.19;14:45;15:00;3325,37;2765,22;560,15
02.09.19;15:00;15:15;3297,15;2748,92;548,22
02.09.19;15:15;15:30;3259,16;2725,19;533,97
02.09.19;15:30;15:45;3221,7;2701,99;519,71
02.09.19;15:45;16:00;3184,76;2679,31;505,44
02.09.19;16:00;16:15;3149,68;2658,5;491,18
02.09.19;16:15;16:30;3120,03;2640,07;479,96
02.09.19;16:30;16:45;3091,44;2622,71;468,73
02.09.19;16:45;17:00;3065,25;2607,75;457,5
02.09.19;17:00;17:15;3039,66;2593,39;446,27
02.09.19;17:15;17:30;2954,88;2520,36;434,52
02.09.19;17:30;17:45;2869,7;2446,92;422,78
02.09.19;17:45;18:00;2785,66;2374,59;411,07
02.09.19;18:00;18:15;2699,94;2300,57;399,37
02.09.19;18:15;18:30;2595,2;2204,01;391,19
02.09.19;18:30;18:45;2494,53;2111,53;383,01
02.09.19;18:45;19:00;2391,82;2016,99;374,83
02.09.19;19:00;19:15;2291,36;1924,72;366,64
02.09.19;19:15;19:30;2197,88;1843,7;354,18
02.09.19;19:30;19:45;2105,31;1763,6;341,7
02.09.19;19:45;20:00;2013,18;1683,95;329,23
02.09.19;20:00;20:15;1926,2;1609,44;316,75
02.09.19;20:15;20:30;1864,66;1559,05;305,61
02.09.19;20:30;20:45;1806,12;1511,65;294,47
02.09.19;20:45;21:00;1753,14;1469,82;283,32
02.09.19;21:00;21:15;1702,51;1430,34;272,18
02.09.19;21:15;21:30;1671,91;1409,08;262,83
02.09.19;21:30;21:45;1642,98;1389,47;253,5
02.09.19;21:45;22:00;1613,82;1369,62;244,19
02.09.19;22:00;22:15;1594,11;1359,21;234,89
02.09.19;22:15;22:30;1556,58;1333,53;223,05
02.09.19;22:30;22:45;1518,92;1307,71;211,21
02.09.19;22:45;23:00;1480,4;1281,02;199,39
02.09.19;23:00;23:15;1449,39;1261,83;187,56
02.09.19;23:15;23:30;1417,04;1234,84;182,2
02.09.19;23:30;23:45;1387,39;1210,56;176,84
02.09.19;23:45;00:00;1358,38;1186,91;171,47
03.09.19;00:00;00:15;1015,98;800,64;215,34
03.09.19;00:15;00:30;1025,38;808,91;216,47
03.09.19;00:30;00:45;1032,49;814,87;217,62
03.09.19;00:45;01:00;1040,18;821,38;218,8
03.09.19;01:00;01:15;1050,73;830,7;220,03
03.09.19;01:15;01:30;1064,52;831,17;233,35
03.09.19;01:30;01:45;1081,26;834,59;246,67
03.09.19;01:45;02:00;1103,5;843,51;259,99
03.09.19;02:00;02:15;1143,69;870,38;273,31
03.09.19;02:15;02:30;1173,56;897,02;276,53
03.09.19;02:30;02:45;1201,71;921,95;279,76
03.09.19;02:45;03:00;1227,83;944,85;282,98
03.09.19;03:00;03:15;1249,19;962,98;286,22
03.09.19;03:15;03:30;1303,08;995,78;307,31
03.09.19;03:30;03:45;1360,4;1031,99;328,41
03.09.19;03:45;04:00;1421,02;1071,5;349,51
03.09.19;04:00;04:15;1483,01;1112,38;370,62
03.09.19;04:15;04:30;1544,4;1161,55;382,84
03.09.19;04:30;04:45;1611,83;1216,77;395,06
03.09.19;04:45;05:00;1682,05;1274,77;407,28
03.09.19;05:00;05:15;1754,4;1334,9;419,5
03.09.19;05:15;05:30;1865,46;1419,99;445,47
03.09.19;05:30;05:45;1978,17;1506,73;471,44
03.09.19;05:45;06:00;2092,39;1594,97;497,42
03.09.19;06:00;06:15;2202,54;1679,15;523,39
03.09.19;06:15;06:30;2317,84;1769,78;548,06
03.09.19;06:30;06:45;2430,22;1857,5;572,72
03.09.19;06:45;07:00;2542,57;1945,19;597,38
03.09.19;07:00;07:15;2648,5;2026,47;622,03
03.09.19;07:15;07:30;2755,78;2105,78;650,01
03.09.19;07:30;07:45;2867,13;2189,14;677,98
03.09.19;07:45;08:00;2979,41;2273,39;706,02
03.09.19;08:00;08:15;3089,19;2355,09;734,1
03.09.19;08:15;08:30;3100,17;2336,66;763,51
03.09.19;08:30;08:45;3051,1;2331,03;720,07
03.09.19;08:45;09:00;3063,48;2317,91;745,57
03.09.19;09:00;09:15;3014,05;2323,54;690,51
03.09.19;09:15;09:30;3109,58;2409,73;699,85
03.09.19;09:30;09:45;3212,68;2503,53;709,14
03.09.19;09:45;10:00;3319,83;2601,44;718,39
03.09.19;10:00;10:15;3428,63;2701,02;727,61
03.09.19;10:15;10:30;3634,87;2893,24;741,63
03.09.19;10:30;10:45;3846,8;3091,17;755,63
03.09.19;10:45;11:00;4067,64;3298,01;769,63
03.09.19;11:00;11:15;4285,55;3501,94;783,62
03.09.19;11:15;11:30;4437,42;3650,13;787,29
03.09.19;11:30;11:45;4592,78;3801,83;790,96
03.09.19;11:45;12:00;4746,63;3952,01;794,62
03.09.19;12:00;12:15;4896,72;4098,46;798,26
03.09.19;12:15;12:30;4987,95;4188,53;799,42
03.09.19;12:30;12:45;5078,9;4278,36;800,54
03.09.19;12:45;13:00;5169,73;4368,07;801,66
03.09.19;13:00;13:15;5262,75;4459,97;802,78
03.09.19;13:15;13:30;5294,22;4487,62;806,6
03.09.19;13:30;13:45;5325,93;4515,51;810,42
03.09.19;13:45;14:00;5354,65;4540,42;814,23
